product_urls,product_category,product_info_date
https://www.woolworths.co.za/prod/Food/Meat-Poultry-Fish/Poultry/Crumbed/PlantLove-Crumbed-Savoury-Soya-Portions-200-g/_/A-6009214014845?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Baby/Baby-Food-Toiletries/Meals-Purees/Fresh/Textured-Chunky/Babes-Fresh-Apple-Oats-and-Cinnamon-Brekkie-150-g/_/A-6009226540073?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Baby/Baby-Meals-Pur-es/Fresh/Smooth/Babes-Fresh-Apple-Pear-and-Rooibos-120-g/_/A-6009000594339?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pies/Pork-Pies-4-x-75-g/_/A-6009000664056?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Plant-Based-Meals/Frozen-PlantLove-Soya-Rounds-320-g/_/A-6009217300488?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-To-Go/Booster-Soup-Bowls/Citrus-Honey-Chicken-Booster-Bowl-350-g/_/A-6009226142291?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Kids/Kids-Meals/Kids-Beef-Bolognese-Sauce-with-Extra-Veggies-100-g/_/A-6009175386715?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Plant-Based-Meals/PlantLove-Crumbed-Savoury-Soya-Bites-160-g/_/A-6009214014722?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pizza/Stonebaked-Cheese-Tomato-Pizza-325-g/_/A-20175795?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Family-Meals/Chicken-A-La-King-1-kg/_/A-6009226519772?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Wellbeing-Plant-Based-Shop/Plant-Based-Alternatives/Vegetarian/Ready-Meals/PlantLove-Butternut-Falafels-380-g/_/A-6009226769528?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Butter-Chicken-350-g/_/A-20128883?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Soups/Fresh-Farmhouse-Chicken-Soup-600-g/_/A-6009189149276?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Stir-Fry-Sauce/Asian-Sesame-Stir-Fry-Sauce-100-g/_/A-6009217711338?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Kids-Meals/Kids-Cheese-a-roni-Macaroni-Cheese-200-g/_/A-20196356?isFromPLP=true,ReadyMeals,2024-04-21
